"Département (Champ géographique)","Code Commune (Champ géographique)","Nom Commune (Champ géographique)","Section (Références cadastrales)","Bâtiment (Identification du local)","N° voirie (Adresse du local)","Indice de répétition (Adresse du local)","Nature voie (Adresse du local)","Nom voie (Adresse du local)","N° MAJIC (Propriétaire(s) du local)","N° SIREN (Propriétaire(s) du local)","Forme juridique (Propriétaire(s) du local)","Forme juridique abrégée (Propriétaire(s) du local)","Dénomination (Propriétaire(s) du local)","Adresse","Adresse_complete"
59,350,"LILLE","C","A",60,"","RUE","DU DOC LEPAN","PBH8WQ","319870929",9220,"ASS","SOLIHA-SOLIDAIRES POUR L HABITAT-METROPOLE NORD","RUE DU DOC LEPAN","60 RUE DU DOC LEPAN"
59,350,"LILLE","C","A",99,"","RUE","KUHLMANN LOMME","PBH8WQ","319870929",9220,"ASS","SOLIHA-SOLIDAIRES POUR L HABITAT-METROPOLE NORD","RUE KUHLMANN LOMME","99 RUE KUHLMANN LOMME"
59,350,"LILLE","C","A",76,"","RUE","VICTOR HUGO LOMME","PBHW4L","539216051",6540,"SCI","76 RUE VICTOR HUGO","RUE VICTOR HUGO LOMME","76 RUE VICTOR HUGO LOMME"
59,350,"LILLE","C","A",74,"","RUE","VICTOR HUGO LOMME","PBCCPW","U21072740",6540,"SCI","SCI VICTOR HUGO","RUE VICTOR HUGO LOMME","74 RUE VICTOR HUGO LOMME"
59,350,"LILLE","C","B",74,"","RUE","VICTOR HUGO LOMME","PBCCPW","U21072740",6540,"SCI","SCI VICTOR HUGO","RUE VICTOR HUGO LOMME","74 RUE VICTOR HUGO LOMME"
59,350,"LILLE","C","A",58,"","RUE","VICTOR HUGO LOMME","PBJZQQ","821309382",6540,"SCI","SCI DU MARAIS","RUE VICTOR HUGO LOMME","58 RUE VICTOR HUGO LOMME"
59,350,"LILLE","C","A",4,"","RUE","KUHLMANN LOMME","PBCCP2","U11442799",9900,"","ASS VIE ET LUMIERE","RUE KUHLMANN LOMME","4 RUE KUHLMANN LOMME"
59,350,"LILLE","C","A",101,"","RUE","DE L EGALITE","PBCB9H","U21083505",7210,"COM","COMMUNE DE LOMME","RUE DE L EGALITE","101 RUE DE L EGALITE"
59,350,"LILLE","C","A",3,"","RUE","THENARD","PBH842","475680815",5699,"SA","VILOGIA SOCIETE ANONYME DHLM","RUE THENARD","3 RUE THENARD"
59,350,"LILLE","C","A",5,"","RUE","THENARD","PBH842","475680815",5699,"SA","VILOGIA SOCIETE ANONYME DHLM","RUE THENARD","5 RUE THENARD"
59,350,"LILLE","C","A",7,"","RUE","THENARD","PBH842","475680815",5699,"SA","VILOGIA SOCIETE ANONYME DHLM","RUE THENARD","7 RUE THENARD"
59,350,"LILLE","C","A",9,"","RUE","THENARD","PBH842","475680815",5699,"SA","VILOGIA SOCIETE ANONYME DHLM","RUE THENARD","9 RUE THENARD"
59,350,"LILLE","C","A",11,"","RUE","THENARD","PBH842","475680815",5699,"SA","VILOGIA SOCIETE ANONYME DHLM","RUE THENARD","11 RUE THENARD"
59,350,"LILLE","C","A",13,"","RUE","THENARD","PBH842","475680815",5699,"SA","VILOGIA SOCIETE ANONYME DHLM","RUE THENARD","13 RUE THENARD"
59,350,"LILLE","C","A",27,"","RUE","THENARD","PBH842","475680815",5699,"SA","VILOGIA SOCIETE ANONYME DHLM","RUE THENARD","27 RUE THENARD"
59,350,"LILLE","C","A",46,"","RUE","AUGUSTE LAMY","PBH8MQ","791676356",6540,"SCI","AUGUSTE LAMY","RUE AUGUSTE LAMY","46 RUE AUGUSTE LAMY"
59,350,"LILLE","C","A",40,"","RUE","AUGUSTE LAMY","PBH842","475680815",5699,"SA","VILOGIA SOCIETE ANONYME DHLM","RUE AUGUSTE LAMY","40 RUE AUGUSTE LAMY"
59,350,"LILLE","C","A",38,"","RUE","AUGUSTE LAMY","PBH842","475680815",5699,"SA","VILOGIA SOCIETE ANONYME DHLM","RUE AUGUSTE LAMY","38 RUE AUGUSTE LAMY"
59,350,"LILLE","C","A",30,"","RUE","AUGUSTE LAMY","PBH842","475680815",5699,"SA","VILOGIA SOCIETE ANONYME DHLM","RUE AUGUSTE LAMY","30 RUE AUGUSTE LAMY"
59,350,"LILLE","C","A",28,"","RUE","AUGUSTE LAMY","PBH842","475680815",5699,"SA","VILOGIA SOCIETE ANONYME DHLM","RUE AUGUSTE LAMY","28 RUE AUGUSTE LAMY"
59,350,"LILLE","C","A",26,"","RUE","AUGUSTE LAMY","PBH842","475680815",5699,"SA","VILOGIA SOCIETE ANONYME DHLM","RUE AUGUSTE LAMY","26 RUE AUGUSTE LAMY"
59,350,"LILLE","C","A",10,"","RUE","DU PARADIS","PBH842","475680815",5699,"SA","VILOGIA SOCIETE ANONYME DHLM","RUE DU PARADIS","10 RUE DU PARADIS"
59,350,"LILLE","C","A",24,"","RUE","AUGUSTE LAMY","PBH842","475680815",5699,"SA","VILOGIA SOCIETE ANONYME DHLM","RUE AUGUSTE LAMY","24 RUE AUGUSTE LAMY"
59,350,"LILLE","C","A",22,"","RUE","AUGUSTE LAMY","PBH842","475680815",5699,"SA","VILOGIA SOCIETE ANONYME DHLM","RUE AUGUSTE LAMY","22 RUE AUGUSTE LAMY"
59,350,"LILLE","C","A",20,"","RUE","AUGUSTE LAMY","PBH842","475680815",5699,"SA","VILOGIA SOCIETE ANONYME DHLM","RUE AUGUSTE LAMY","20 RUE AUGUSTE LAMY"
59,350,"LILLE","C","A",18,"","RUE","AUGUSTE LAMY","PBH842","475680815",5699,"SA","VILOGIA SOCIETE ANONYME DHLM","RUE AUGUSTE LAMY","18 RUE AUGUSTE LAMY"
59,350,"LILLE","C","A",16,"","RUE","AUGUSTE LAMY","PBH842","475680815",5699,"SA","VILOGIA SOCIETE ANONYME DHLM","RUE AUGUSTE LAMY","16 RUE AUGUSTE LAMY"
59,350,"LILLE","C","A",14,"","RUE","AUGUSTE LAMY","PBH842","475680815",5699,"SA","VILOGIA SOCIETE ANONYME DHLM","RUE AUGUSTE LAMY","14 RUE AUGUSTE LAMY"
59,350,"LILLE","C","A",10,"","RUE","AUGUSTE LAMY","PBH842","475680815",5699,"SA","VILOGIA SOCIETE ANONYME DHLM","RUE AUGUSTE LAMY","10 RUE AUGUSTE LAMY"
59,350,"LILLE","C","A",8,"","RUE","AUGUSTE LAMY","PBH842","475680815",5699,"SA","VILOGIA SOCIETE ANONYME DHLM","RUE AUGUSTE LAMY","8 RUE AUGUSTE LAMY"
59,350,"LILLE","C","A",6,"","RUE","AUGUSTE LAMY","PBH842","475680815",5699,"SA","VILOGIA SOCIETE ANONYME DHLM","RUE AUGUSTE LAMY","6 RUE AUGUSTE LAMY"
59,350,"LILLE","C","A",4,"","RUE","AUGUSTE LAMY","PBH842","475680815",5699,"SA","VILOGIA SOCIETE ANONYME DHLM","RUE AUGUSTE LAMY","4 RUE AUGUSTE LAMY"
59,350,"LILLE","C","A",2,"","RUE","AUGUSTE LAMY","PBH842","475680815",5699,"SA","VILOGIA SOCIETE ANONYME DHLM","RUE AUGUSTE LAMY","2 RUE AUGUSTE LAMY"
59,350,"LILLE","C","A",58,"","RUE","DE L EGLISE LOMME","PBJ54H","831992649",6540,"SCI","L T L","RUE DE L EGLISE LOMME","58 RUE DE L EGLISE LOMME"
59,350,"LILLE","C","A",20,"","RUE","HENRI BAILLEUX","PBFVQJ","453463200",6540,"SCI","CARLA","RUE HENRI BAILLEUX","20 RUE HENRI BAILLEUX"
59,350,"LILLE","C","A",25,"","RUE","HENRI BAILLEUX","PBBZ5T","886980440",5546,"SA","LOGIS METROPOLE","RUE HENRI BAILLEUX","25 RUE HENRI BAILLEUX"
59,350,"LILLE","C","A",23,"","RUE","HENRI BAILLEUX","PBCCP3","U21073044",6540,"SCI","VALJOUAN","RUE HENRI BAILLEUX","23 RUE HENRI BAILLEUX"
59,350,"LILLE","C","A",21,"","RUE","HENRI BAILLEUX","PBJJ58","245900410",7344,"","METROPOLE EUROPEENNE DE LILLE","RUE HENRI BAILLEUX","21 RUE HENRI BAILLEUX"
59,350,"LILLE","C","A",21,"","RUE","HENRI BAILLEUX","PBBT35","352795363",9220,"ASS","ORGANISME SOCIAL DE LOGEMENT","RUE HENRI BAILLEUX","21 RUE HENRI BAILLEUX"
59,350,"LILLE","C","A",36,"","RUE","DE L EGALITE","PBCB9H","U21083505",7210,"COM","COMMUNE DE LOMME","RUE DE L EGALITE","36 RUE DE L EGALITE"
59,350,"LILLE","C","B",36,"","RUE","KUHLMANN LOMME","PBCQ9V","494948961",6540,"SCI","SP JAMIN","RUE KUHLMANN LOMME","36 RUE KUHLMANN LOMME"
59,350,"LILLE","C","C",46,"","RUE","KUHLMANN LOMME","PBHCJV","510239221",6540,"SCI","EHE","RUE KUHLMANN LOMME","46 RUE KUHLMANN LOMME"
59,350,"LILLE","C","A",81,"","RUE","DE L EGLISE LOMME","PBCP46","490922093",6599,"SC","FYSMAN","RUE DE L EGLISE LOMME","81 RUE DE L EGLISE LOMME"
59,350,"LILLE","C","A",57,"","RUE","DE L EGLISE LOMME","PBH842","475680815",5699,"SA","VILOGIA SOCIETE ANONYME DHLM","RUE DE L EGLISE LOMME","57 RUE DE L EGLISE LOMME"
59,350,"LILLE","C","A",50,"","RUE","KUHLMANN LOMME","PBCP46","490922093",6599,"SC","FYSMAN","RUE KUHLMANN LOMME","50 RUE KUHLMANN LOMME"
59,350,"LILLE","C","A",56,"","RUE","KUHLMANN LOMME","PBH6CK","450769740",6540,"SCI","KENDOUZ","RUE KUHLMANN LOMME","56 RUE KUHLMANN LOMME"
59,350,"LILLE","C","A",80,"","RUE","KUHLMANN LOMME","PBH842","475680815",5699,"SA","VILOGIA SOCIETE ANONYME DHLM","RUE KUHLMANN LOMME","80 RUE KUHLMANN LOMME"
59,350,"LILLE","C","A",82,"","RUE","KUHLMANN LOMME","PBH842","475680815",5699,"SA","VILOGIA SOCIETE ANONYME DHLM","RUE KUHLMANN LOMME","82 RUE KUHLMANN LOMME"
59,350,"LILLE","C","A",84,"","RUE","KUHLMANN LOMME","PBH842","475680815",5699,"SA","VILOGIA SOCIETE ANONYME DHLM","RUE KUHLMANN LOMME","84 RUE KUHLMANN LOMME"
59,350,"LILLE","C","A",86,"","RUE","KUHLMANN LOMME","PBH842","475680815",5699,"SA","VILOGIA SOCIETE ANONYME DHLM","RUE KUHLMANN LOMME","86 RUE KUHLMANN LOMME"
59,350,"LILLE","C","A",88,"","RUE","KUHLMANN LOMME","PBH842","475680815",5699,"SA","VILOGIA SOCIETE ANONYME DHLM","RUE KUHLMANN LOMME","88 RUE KUHLMANN LOMME"
59,350,"LILLE","C","A",90,"","RUE","KUHLMANN LOMME","PBH842","475680815",5699,"SA","VILOGIA SOCIETE ANONYME DHLM","RUE KUHLMANN LOMME","90 RUE KUHLMANN LOMME"
59,350,"LILLE","C","A",92,"","RUE","KUHLMANN LOMME","PBH842","475680815",5699,"SA","VILOGIA SOCIETE ANONYME DHLM","RUE KUHLMANN LOMME","92 RUE KUHLMANN LOMME"
59,350,"LILLE","C","A",94,"","RUE","KUHLMANN LOMME","PBH842","475680815",5699,"SA","VILOGIA SOCIETE ANONYME DHLM","RUE KUHLMANN LOMME","94 RUE KUHLMANN LOMME"
59,350,"LILLE","C","A",96,"","RUE","KUHLMANN LOMME","PBH842","475680815",5699,"SA","VILOGIA SOCIETE ANONYME DHLM","RUE KUHLMANN LOMME","96 RUE KUHLMANN LOMME"
59,350,"LILLE","C","A",98,"","RUE","KUHLMANN LOMME","PBH842","475680815",5699,"SA","VILOGIA SOCIETE ANONYME DHLM","RUE KUHLMANN LOMME","98 RUE KUHLMANN LOMME"
59,350,"LILLE","C","A",100,"","RUE","KUHLMANN LOMME","PBH842","475680815",5699,"SA","VILOGIA SOCIETE ANONYME DHLM","RUE KUHLMANN LOMME","100 RUE KUHLMANN LOMME"
59,350,"LILLE","C","A",146,"","RUE","KUHLMANN LOMME","PBJNW8","812345379",6540,"SCI","SCI MLEV","RUE KUHLMANN LOMME","146 RUE KUHLMANN LOMME"
59,350,"LILLE","C","A",148,"","RUE","KUHLMANN LOMME","PBJNW8","812345379",6540,"SCI","SCI MLEV","RUE KUHLMANN LOMME","148 RUE KUHLMANN LOMME"
59,350,"LILLE","C","B",148,"","RUE","KUHLMANN LOMME","PBJNW8","812345379",6540,"SCI","SCI MLEV","RUE KUHLMANN LOMME","148 RUE KUHLMANN LOMME"
59,350,"LILLE","C","A",154,"","RUE","KUHLMANN LOMME","PBH842","475680815",5699,"SA","VILOGIA SOCIETE ANONYME DHLM","RUE KUHLMANN LOMME","154 RUE KUHLMANN LOMME"
59,350,"LILLE","C","A",35,"","RUE","JEAN BAPTISTE DUMAS","PBHR95","532791951",6540,"SCI","VANMEENEN JBD","RUE JEAN BAPTISTE DUMAS","35 RUE JEAN BAPTISTE DUMAS"
59,350,"LILLE","C","A",9001,"","RUE","JEAN BAPTISTE DUMAS","PBHRBV","449777465",6540,"SCI","SCI DE LA MONTAGNE","RUE JEAN BAPTISTE DUMAS","9001 RUE JEAN BAPTISTE DUMAS"
59,350,"LILLE","C","C",9001,"","RUE","JEAN BAPTISTE DUMAS","PBHRBV","449777465",6540,"SCI","SCI DE LA MONTAGNE","RUE JEAN BAPTISTE DUMAS","9001 RUE JEAN BAPTISTE DUMAS"
59,350,"LILLE","C","B",15,"","RUE","DU TRAIN DE LOOS","PBCHXJ","444576417",6540,"SCI","SCI ARNAUD","RUE DU TRAIN DE LOOS","15 RUE DU TRAIN DE LOOS"
59,350,"LILLE","C","A",9004,"","RUE","KUHLMANN LOMME","P999UJ","469500961",5710,"SAS","ARCELORMITTAL DISTRIBUTION SOLUTIONS FRANCE","RUE KUHLMANN LOMME","9004 RUE KUHLMANN LOMME"
59,350,"LILLE","C","A",7,"","RUE","JEAN BAPTISTE DUMAS","PBHB97","395169352",6540,"SCI","HUGOO I","RUE JEAN BAPTISTE DUMAS","7 RUE JEAN BAPTISTE DUMAS"
59,350,"LILLE","C","A",7,"","RUE","JEAN BAPTISTE DUMAS","PBHB98","301522231",5499,"SARL","NOVAREZE","RUE JEAN BAPTISTE DUMAS","7 RUE JEAN BAPTISTE DUMAS"
59,350,"LILLE","C","A",30,"","RUE","BERTHOLET","PBCCQB","U21073160",6540,"SCI","SCI BERTHOLET","RUE BERTHOLET","30 RUE BERTHOLET"
59,350,"LILLE","C","A",60,"","RUE","THENARD","PBCCQD","456501600",5710,"SAS","FREMAUX-DELORME","RUE THENARD","60 RUE THENARD"
59,350,"LILLE","C","A",128,"","RUE","DE L EGALITE","PBCN54","481904258",6540,"SCI","CAPSUL","RUE DE L EGALITE","128 RUE DE L EGALITE"
59,350,"LILLE","C","A",12,"","RUE","EMILE ZOLA LOMME","PBJNCJ","810794271",6599,"SC","XAVELLIE","RUE EMILE ZOLA LOMME","12 RUE EMILE ZOLA LOMME"
59,350,"LILLE","C","A",2,"B","RUE","EMILE ZOLA LOMME","PBHPB5","528602048",6540,"SCI","SCI DES GARAGES","RUE EMILE ZOLA LOMME","2 RUE EMILE ZOLA LOMME"
59,350,"LILLE","C","GA",2,"B","RUE","EMILE ZOLA LOMME","PBHPB5","528602048",6540,"SCI","SCI DES GARAGES","RUE EMILE ZOLA LOMME","2 RUE EMILE ZOLA LOMME"
59,350,"LILLE","C","A",59,"","RUE","ANATOLE FRANCE LOMME","PBBQTR","441708229",6540,"SCI","SCI SMAKAM CHADI","RUE ANATOLE FRANCE LOMME","59 RUE ANATOLE FRANCE LOMME"
59,350,"LILLE","C","A",65,"","RUE","ANATOLE FRANCE LOMME","PBCB9H","U21083505",7210,"COM","COMMUNE DE LOMME","RUE ANATOLE FRANCE LOMME","65 RUE ANATOLE FRANCE LOMME"
59,350,"LILLE","C","A",�,"","RUE","ANCIENNE BALATERIE","PBCB9H","U21083505",7210,"COM","COMMUNE DE LOMME","RUE ANCIENNE BALATERIE","n RUE ANCIENNE BALATERIE"
59,350,"LILLE","C","A",9002,"","RUE","ANATOLE FRANCE LOMME","P9MBBC","444608442",5699,"SA","ENEDIS","RUE ANATOLE FRANCE LOMME","9002 RUE ANATOLE FRANCE LOMME"
59,350,"LILLE","C","A",9002,"","RUE","ANATOLE FRANCE LOMME","P998MW","444608442",5699,"SA","ENEDIS","RUE ANATOLE FRANCE LOMME","9002 RUE ANATOLE FRANCE LOMME"
59,350,"LILLE","C","A",6,"","RUE","DELANNOY","PBH75B","792686289",6540,"SCI","SCI APPLE INVEST","RUE DELANNOY","6 RUE DELANNOY"
59,350,"LILLE","C","A",6,"","RUE","DELANNOY","PBHWDQ","U21554202",9220,"ASS","SYNDICAT DES INFIRMIERS LIBERAUX FNI DU NORD","RUE DELANNOY","6 RUE DELANNOY"
59,350,"LILLE","C","B",34,"B","RUE","ANATOLE FRANCE LOMME","PBCVVK","413782509",4140,"EPIC","LILLE METROPOLE HABITAT OPH DE LA METROPOLE EUROPEENNE DE LI","RUE ANATOLE FRANCE LOMME","34 RUE ANATOLE FRANCE LOMME"
59,350,"LILLE","C","C",34,"","RUE","ANATOLE FRANCE LOMME","PBCVVK","413782509",4140,"EPIC","LILLE METROPOLE HABITAT OPH DE LA METROPOLE EUROPEENNE DE LI","RUE ANATOLE FRANCE LOMME","34 RUE ANATOLE FRANCE LOMME"
59,350,"LILLE","C","PK",6,"B","RUE","DELANNOY","PBCVVK","413782509",4140,"EPIC","LILLE METROPOLE HABITAT OPH DE LA METROPOLE EUROPEENNE DE LI","RUE DELANNOY","6 RUE DELANNOY"
59,350,"LILLE","C","A",21,"","RUE","MARTYRS DE RESISTANCE","PBCCQL","U21569081",6540,"SCI","SEPIETER","RUE MARTYRS DE RESISTANCE","21 RUE MARTYRS DE RESISTANCE"
59,350,"LILLE","C","A",7,"","RUE","MARTYRS DE RESISTANCE","PBCVVK","413782509",4140,"EPIC","LILLE METROPOLE HABITAT OPH DE LA METROPOLE EUROPEENNE DE LI","RUE MARTYRS DE RESISTANCE","7 RUE MARTYRS DE RESISTANCE"
59,350,"LILLE","C","A",5,"","RUE","MARTYRS DE RESISTANCE","PBCSPF","504594102",6540,"SCI","WESTMINSTER","RUE MARTYRS DE RESISTANCE","5 RUE MARTYRS DE RESISTANCE"
59,350,"LILLE","C","A",15,"","RUE","VICTOR HUGO LOMME","PBH5Q9","448761916",6540,"SCI","DU MARAIS","RUE VICTOR HUGO LOMME","15 RUE VICTOR HUGO LOMME"
59,350,"LILLE","C","A",4,"","RUE","DE L EGALITE","PBH8D4","488021767",6540,"SCI","SCI J P  MESNIL","RUE DE L EGALITE","4 RUE DE L EGALITE"
59,350,"LILLE","C","A",42,"","RUE","DE LA LIBERTE LOMME","PBHPSN","527973002",6599,"SC","PHIMA","RUE DE LA LIBERTE LOMME","42 RUE DE LA LIBERTE LOMME"
59,350,"LILLE","C","A",46,"","RUE","DE LA LIBERTE LOMME","PBH842","475680815",5699,"SA","VILOGIA SOCIETE ANONYME DHLM","RUE DE LA LIBERTE LOMME","46 RUE DE LA LIBERTE LOMME"
59,350,"LILLE","C","A",49,"","RUE","KUHLMANN LOMME","PBFGMQ","783713498",9230,"ASS","ASSOCIATION DIOCESAINE LILLE","RUE KUHLMANN LOMME","49 RUE KUHLMANN LOMME"
59,350,"LILLE","C","A",22,"","RUE","DE L EGALITE","PBCCQN","U17628701",9900,"","LILLE METROPOLE HABITAT","RUE DE L EGALITE","22 RUE DE L EGALITE"
59,350,"LILLE","C","A",20,"","RUE","DE L EGALITE","PBJ86T","834564692",6540,"SCI","LOMEGA","RUE DE L EGALITE","20 RUE DE L EGALITE"
59,350,"LILLE","C","A",9001,"","RUE","CONDORCET LOMME","P9MBBC","444608442",5699,"SA","ENEDIS","RUE CONDORCET LOMME","9001 RUE CONDORCET LOMME"
59,350,"LILLE","C","A",9001,"","RUE","CONDORCET LOMME","P998MW","444608442",5699,"SA","ENEDIS","RUE CONDORCET LOMME","9001 RUE CONDORCET LOMME"
59,350,"LILLE","C","A",9001,"","RUE","WINSTON CHURCHILL LOMME","P9MBBC","444608442",5699,"SA","ENEDIS","RUE WINSTON CHURCHILL LOMME","9001 RUE WINSTON CHURCHILL LOMME"
59,350,"LILLE","C","A",9001,"","RUE","WINSTON CHURCHILL LOMME","P998MW","444608442",5699,"SA","ENEDIS","RUE WINSTON CHURCHILL LOMME","9001 RUE WINSTON CHURCHILL LOMME"
59,350,"LILLE","C","A",78,"","RUE","DU MARECHAL FOCH","PBJ953","831482484",6540,"SCI","SCI JTM","RUE DU MARECHAL FOCH","78 RUE DU MARECHAL FOCH"
59,350,"LILLE","C","A",80,"","RUE","DU MARECHAL FOCH","PBJQDQ","U17922633",9900,"","NOTAIRES OLIVIER DROULEZ","RUE DU MARECHAL FOCH","80 RUE DU MARECHAL FOCH"
59,350,"LILLE","C","A",97,"","AVENUE","DE MONT A CAMP LOMME","PBH6JK","319870929",9220,"ASS","SOLIHA-SOLIDAIRES POUR L HABITAT-METROPOLE NORD","AVENUE DE MONT A CAMP LOMME","97 AVENUE DE MONT A CAMP LOMME"
59,350,"LILLE","C","A",21,"","RUE","NEUVE LOMME","PBCB9H","U21083505",7210,"COM","COMMUNE DE LOMME","RUE NEUVE LOMME","21 RUE NEUVE LOMME"
59,350,"LILLE","C","A",2,"","RUE","DE L HOTEL DE VILLE","PBBL42","378072144",4140,"EPIC","OFFICE PUBLIC DE LHABITAT DU NORD","RUE DE L HOTEL DE VILLE","2 RUE DE L HOTEL DE VILLE"
59,350,"LILLE","C","A",64,"","AVENUE","DE LA REPUBLIQUE LOMME","PBBL42","378072144",4140,"EPIC","OFFICE PUBLIC DE LHABITAT DU NORD","AVENUE DE LA REPUBLIQUE LOMME","64 AVENUE DE LA REPUBLIQUE LOMME"
59,350,"LILLE","C","A",66,"","AVENUE","DE LA REPUBLIQUE LOMME","PBBL42","378072144",4140,"EPIC","OFFICE PUBLIC DE LHABITAT DU NORD","AVENUE DE LA REPUBLIQUE LOMME","66 AVENUE DE LA REPUBLIQUE LOMME"
59,350,"LILLE","C","A",70,"","AVENUE","DE LA REPUBLIQUE LOMME","PBBL42","378072144",4140,"EPIC","OFFICE PUBLIC DE LHABITAT DU NORD","AVENUE DE LA REPUBLIQUE LOMME","70 AVENUE DE LA REPUBLIQUE LOMME"
59,350,"LILLE","C","B",2,"B","RUE","DE L HOTEL DE VILLE","PBBL42","378072144",4140,"EPIC","OFFICE PUBLIC DE LHABITAT DU NORD","RUE DE L HOTEL DE VILLE","2 RUE DE L HOTEL DE VILLE"
59,350,"LILLE","C","C",9002,"","","GPE CORDONNIER RUE HOTEL V","PBBL42","378072144",4140,"EPIC","OFFICE PUBLIC DE LHABITAT DU NORD"," GPE CORDONNIER RUE HOTEL V","9002  GPE CORDONNIER RUE HOTEL V"
59,350,"LILLE","C","D",4,"","RUE","DE L HOTEL DE VILLE","PBBL42","378072144",4140,"EPIC","OFFICE PUBLIC DE LHABITAT DU NORD","RUE DE L HOTEL DE VILLE","4 RUE DE L HOTEL DE VILLE"
59,350,"LILLE","C","E",9001,"","","GPE CORDONNIER RUE HOTEL V","PBBL42","378072144",4140,"EPIC","OFFICE PUBLIC DE LHABITAT DU NORD"," GPE CORDONNIER RUE HOTEL V","9001  GPE CORDONNIER RUE HOTEL V"
59,350,"LILLE","C","F",4,"B","RUE","DE L HOTEL DE VILLE","PBBL42","378072144",4140,"EPIC","OFFICE PUBLIC DE LHABITAT DU NORD","RUE DE L HOTEL DE VILLE","4 RUE DE L HOTEL DE VILLE"
59,350,"LILLE","C","A",272,"","AVENUE","ARTHUR NOTEBART","PBJS88","819542762",6599,"SC","DEROUBAIX CD","AVENUE ARTHUR NOTEBART","272 AVENUE ARTHUR NOTEBART"
59,350,"LILLE","C","PK",272,"","AVENUE","ARTHUR NOTEBART","PBJS88","819542762",6599,"SC","DEROUBAIX CD","AVENUE ARTHUR NOTEBART","272 AVENUE ARTHUR NOTEBART"
59,350,"LILLE","C","A",270,"","AVENUE","ARTHUR NOTEBART","PBJS43","U21496196",6599,"SC","VALERIC","AVENUE ARTHUR NOTEBART","270 AVENUE ARTHUR NOTEBART"
59,350,"LILLE","C","A",1,"","RUE","DE L EGALITE","PBH7LM","792273336",6540,"SCI","LIBERTY","RUE DE L EGALITE","1 RUE DE L EGALITE"
59,350,"LILLE","C","A",9001,"","RUE","LYDIE DEREUSE BEHAGUE","P9MBBC","444608442",5699,"SA","ENEDIS","RUE LYDIE DEREUSE BEHAGUE","9001 RUE LYDIE DEREUSE BEHAGUE"
59,350,"LILLE","C","A",9001,"","RUE","LYDIE DEREUSE BEHAGUE","P998MW","444608442",5699,"SA","ENEDIS","RUE LYDIE DEREUSE BEHAGUE","9001 RUE LYDIE DEREUSE BEHAGUE"
59,350,"LILLE","C","A",16,"","IMPASSE","PHILIPPE DE GIRARD LOMME","PBCCR6","380640144",6540,"SCI","KELLY","IMPASSE PHILIPPE DE GIRARD LOMME","16 IMPASSE PHILIPPE DE GIRARD LOMME"
59,350,"LILLE","C","A",9011,"","RUE","ALBERT EINSTEIN","PBH44K","753639830",6540,"SCI","SCI EURATECH NOS LOGIS","RUE ALBERT EINSTEIN","9011 RUE ALBERT EINSTEIN"
59,350,"LILLE","C","A",9015,"","RUE","ANDRE AMPERE","PBJP9Z","810797845",6599,"SC","SACACOMIE","RUE ANDRE AMPERE","9015 RUE ANDRE AMPERE"
59,350,"LILLE","C","A",9005,"","RUE","JULES GUESDE LOMME","PBCCQS","783718315",5710,"SAS","STE IMMOBIL CARTONNERIE LOMMOISES","RUE JULES GUESDE LOMME","9005 RUE JULES GUESDE LOMME"
59,350,"LILLE","C","A",92,"","RUE","GUSTAVE DELORY LOMME","PBBL42","378072144",4140,"EPIC","OFFICE PUBLIC DE LHABITAT DU NORD","RUE GUSTAVE DELORY LOMME","92 RUE GUSTAVE DELORY LOMME"
59,350,"LILLE","C","A",86,"","RUE","GUSTAVE DELORY LOMME","PBBL42","378072144",4140,"EPIC","OFFICE PUBLIC DE LHABITAT DU NORD","RUE GUSTAVE DELORY LOMME","86 RUE GUSTAVE DELORY LOMME"
59,350,"LILLE","C","A",84,"","RUE","GUSTAVE DELORY LOMME","PBBL42","378072144",4140,"EPIC","OFFICE PUBLIC DE LHABITAT DU NORD","RUE GUSTAVE DELORY LOMME","84 RUE GUSTAVE DELORY LOMME"
59,350,"LILLE","C","A",68,"","RUE","GUSTAVE DELORY LOMME","PBBL42","378072144",4140,"EPIC","OFFICE PUBLIC DE LHABITAT DU NORD","RUE GUSTAVE DELORY LOMME","68 RUE GUSTAVE DELORY LOMME"
59,350,"LILLE","C","A",66,"","RUE","GUSTAVE DELORY LOMME","PBBL42","378072144",4140,"EPIC","OFFICE PUBLIC DE LHABITAT DU NORD","RUE GUSTAVE DELORY LOMME","66 RUE GUSTAVE DELORY LOMME"
59,350,"LILLE","C","A",60,"","RUE","GUSTAVE DELORY LOMME","PBBL42","378072144",4140,"EPIC","OFFICE PUBLIC DE LHABITAT DU NORD","RUE GUSTAVE DELORY LOMME","60 RUE GUSTAVE DELORY LOMME"
59,350,"LILLE","C","A",58,"","RUE","GUSTAVE DELORY LOMME","PBBL42","378072144",4140,"EPIC","OFFICE PUBLIC DE LHABITAT DU NORD","RUE GUSTAVE DELORY LOMME","58 RUE GUSTAVE DELORY LOMME"
59,350,"LILLE","C","A",56,"","RUE","GUSTAVE DELORY LOMME","PBBL42","378072144",4140,"EPIC","OFFICE PUBLIC DE LHABITAT DU NORD","RUE GUSTAVE DELORY LOMME","56 RUE GUSTAVE DELORY LOMME"
59,350,"LILLE","C","A",52,"","RUE","GUSTAVE DELORY LOMME","PBBL42","378072144",4140,"EPIC","OFFICE PUBLIC DE LHABITAT DU NORD","RUE GUSTAVE DELORY LOMME","52 RUE GUSTAVE DELORY LOMME"
